Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CDK18,201,197,KEA3,0.29714285714285715,2,CMGC,CDK,PCTAIRE,CDK18
CDK19,264,250,KEA3,0.11714285714285715,1,CMGC,CDK,CDK8,CDK19
CDK2,82.66666666666667,66,KEA3,0.7685714285714286,4,CMGC,CDK,CDC2,CDK2
CDK20,256,241,KEA3,0.1457142857142857,1,CMGC,CDK,CCRK,CDK20
CDK3,114,110,KEA3,0.5885714285714285,3,CMGC,CDK,CDC2,CDK3
CDK4,34.666666666666664,14,KEA3,0.9542857142857143,4,CMGC,CDK,CDK4,CDK4
CDK5,71.33333333333333,44,KEA3,0.8542857142857143,4,CMGC,CDK,CDK5,CDK5
CDK6,87.66666666666667,76,KEA3,0.7285714285714285,3,CMGC,CDK,CDK4,CDK6
CDK7,83.33333333333333,67,KEA3,0.7657142857142857,4,CMGC,CDK,CDK7,CDK7
CDK8,218,209,KEA3,0.2571428571428571,2,CMGC,CDK,CDK8,CDK8
CDK9,146,143,KEA3,0.4657142857142857,2,CMGC,CDK,CDK9,CDK9
CDKL3,306,265,KEA3,0.07428571428571429,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,82,65,KEA3,0.7714285714285715,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,56,29,KEA3,0.9028571428571428,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,77,55,KEA3,0.8142857142857143,4,CAMK,RAD53,RAD53,CHEK2
CHUK,118,115,KEA3,0.5685714285714286,3,OTHER,IKK,IKK,CHUK
CLK1,52,24,KEA3,0.9228571428571428,4,CMGC,CLK,CLK,CLK1
CLK2,100,91,KEA3,0.66,3,CMGC,CLK,CLK,CLK2
CLK3,124,120,KEA3,0.5514285714285714,3,CMGC,CLK,CLK,CLK3
CLK4,323,279,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,237,223,KEA3,0.20285714285714285,1,TK,PDGFR,PDGFR,CSF1R
CSK,66.33333333333333,41,KEA3,0.8628571428571429,4,TK,CSK,CSK,CSK
CSNK1A1,133.66666666666666,133,KEA3,0.5028571428571429,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,289,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,95,86,KEA3,0.6885714285714286,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,126.66666666666667,123,KEA3,0.54,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,233.5,220,KEA3,0.21142857142857144,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,208,201,KEA3,0.2857142857142857,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,187,183,KEA3,0.3457142857142857,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,86.33333333333333,72,KEA3,0.7514285714285714,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,114.33333333333333,111,KEA3,0.5828571428571429,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,168.33333333333334,164,KEA3,0.4057142857142857,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,191,188,KEA3,0.32571428571428573,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,54,27,KEA3,0.9085714285714286,4,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,151.5,150,KEA3,0.44571428571428573,2,TK,DDR,DDR,DDR1
DDR2,40,18,KEA3,0.9428571428571428,4,TK,DDR,DDR,DDR2
DMPK,275,256,KEA3,0.1,1,AGC,DMPK,GEK,DMPK
DYRK1A,96.66666666666667,89,KEA3,0.6685714285714286,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,96,88,KEA3,0.6742857142857143,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,85.66666666666667,71,KEA3,0.7542857142857143,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,145.5,142,KEA3,0.4714285714285714,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,79.5,59,KEA3,0.7942857142857143,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,198,193,KEA3,0.30857142857142855,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,42,19,KEA3,0.94,4,TK,EGFR,EGFR,EGFR
EIF2AK1,317,274,KEA3,0.04857142857142857,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,138.66666666666666,136,KEA3,0.4942857142857143,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,287,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,321,277,KEA3,0.04,1,TK,EPH,EPH,EPHA2
EPHA3,74,48,KEA3,0.8371428571428572,4,TK,EPH,EPH,EPHA3
EPHA4,238,225,KEA3,0.19428571428571428,1,TK,EPH,EPH,EPHA4
EPHA8,334,286,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,241,227,KEA3,0.18857142857142858,1,TK,EPH,EPH,EPHB1
EPHB2,207,200,KEA3,0.2885714285714286,2,TK,EPH,EPH,EPHB2
EPHB3,87,73,KEA3,0.7457142857142857,3,TK,EPH,EPH,EPHB3
ERBB2,130.5,129,KEA3,0.5228571428571429,3,TK,EGFR,EGFR,ERBB2
ERBB4,167,162,KEA3,0.4114285714285714,2,TK,EGFR,EGFR,ERBB4
FASTK,208.5,202,KEA3,0.28285714285714286,2,ATYPICAL,FAST,FAST,FASTK
FER,78,57,KEA3,0.8057142857142857,4,TK,FER,FER,FER
FES,225,213,KEA3,0.23714285714285716,1,TK,FER,FER,FES
FGFR1,77.66666666666667,56,KEA3,0.8114285714285714,4,TK,FGFR,FGFR,FGFR1
FGFR2,146,143,KEA3,0.4657142857142857,2,TK,FGFR,FGFR,FGFR2
FGFR3,89,77,KEA3,0.7228571428571429,3,TK,FGFR,FGFR,FGFR3
FGFR4,30.5,10,KEA3,0.9714285714285714,4,TK,FGFR,FGFR,FGFR4
FGR,81.5,63,KEA3,0.78,4,TK,SRC,SRCA,FGR
FLT1,245,231,KEA3,0.17714285714285713,1,TK,VEGFR,VEGFR,FLT1
FLT3,11,4,KEA3,0.9885714285714285,4,TK,PDGFR,PDGFR,FLT3
FLT4,106,101,KEA3,0.6228571428571429,3,TK,VEGFR,VEGFR,FLT4
FRK,177,173,KEA3,0.38,2,TK,SRC,FRK,FRK
FYN,43.666666666666664,20,KEA3,0.9371428571428572,4,TK,SRC,SRCA,FYN
GRK1,330,283,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,39.333333333333336,16,KEA3,0.9485714285714286,4,AGC,GRK,BARK,GRK2
GRK3,228.5,216,KEA3,0.2257142857142857,1,AGC,GRK,BARK,GRK3
GRK5,153.66666666666666,153,KEA3,0.43714285714285717,2,AGC,GRK,GRK,GRK5
GRK6,155,154,KEA3,0.4342857142857143,2,AGC,GRK,GRK,GRK6
GSK3A,104.66666666666667,99,KEA3,0.6285714285714286,3,CMGC,GSK,GSK,GSK3A
GSK3B,72,45,KEA3,0.8485714285714285,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,210,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,93.33333333333333,83,KEA3,0.6971428571428572,3,TK,SRC,SRCB,HCK
HIPK1,93.5,84,KEA3,0.6942857142857143,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,144.33333333333334,140,KEA3,0.48,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,300,261,KEA3,0.08571428571428572,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,103.5,96,KEA3,0.6371428571428571,3,CMGC,DYRK,HIPK,HIPK4
ICK,263,249,KEA3,0.12,1,CMGC,RCK,RCK,CILK1
IGF1R,134.66666666666666,134,KEA3,0.5,3,TK,INSR,INSR,IGF1R
IKBKB,100.66666666666667,93,KEA3,0.6514285714285715,3,OTHER,IKK,IKK,IKBKB
IKBKE,158.66666666666666,157,KEA3,0.4257142857142857,2,OTHER,IKK,IKK,IKBKE
ILK,167.66666666666666,163,KEA3,0.4085714285714286,2,TKL,MLK,ILK,ILK
INSR,80.33333333333333,60,KEA3,0.7885714285714286,4,TK,INSR,INSR,INSR
IRAK1,100.5,92,KEA3,0.6571428571428571,3,TKL,IRAK,IRAK,IRAK1
IRAK3,257.5,243,KEA3,0.13714285714285715,1,TKL,IRAK,IRAK,IRAK3
IRAK4,257,242,KEA3,0.14285714285714285,1,TKL,IRAK,IRAK,IRAK4
ITK,49.666666666666664,23,KEA3,0.9285714285714286,4,TK,TEC,TEC,ITK
JAK1,84,69,KEA3,0.76,4,TK,JAKA,JAKA,JAK1
JAK2,10.333333333333334,3,KEA3,0.9914285714285714,4,TK,JAKA,JAKA,JAK2
JAK3,80.66666666666666,61,KEA3,0.7857142857142857,4,TK,JAKA,JAKA,JAK3
KDR,250,236,KEA3,0.16,1,TK,VEGFR,VEGFR,KDR
KIT,34,13,KEA3,0.96,4,TK,PDGFR,PDGFR,KIT
KSR1,166,161,KEA3,0.4142857142857143,2,TKL,RAF,KSR,KSR1
KSR2,216,208,KEA3,0.26285714285714284,2,TKL,RAF,KSR,KSR2
LATS1,205,199,KEA3,0.2914285714285714,2,AGC,NDR,NDR,LATS1
LATS2,121,118,KEA3,0.56,3,AGC,NDR,NDR,LATS2
LCK,21.333333333333336,7,KEA3,0.98,4,TK,SRC,SRCB,LCK
LIMK1,218,209,KEA3,0.2571428571428571,2,TKL,LISK,LIMK,LIMK1
LIMK2,100,91,KEA3,0.66,3,TKL,LISK,LIMK,LIMK2
LRRK2,179.5,176,KEA3,0.37142857142857144,2,TKL,LRRK,LRRK,LRRK2
LYN,55.333333333333336,28,KEA3,0.9057142857142857,4,TK,SRC,SRCB,LYN
MAK,180,177,KEA3,0.36857142857142855,2,CMGC,RCK,RCK,MAK
MAP2K1,32.333333333333336,12,KEA3,0.9628571428571429,4,STE,STE7,MEK1,MAP2K1
MAP2K2,47.5,22,KEA3,0.9314285714285714,4,STE,STE7,MEK1,MAP2K2
MAP2K3,131,130,KEA3,0.5142857142857142,3,STE,STE7,MEK3,MAP2K3
MAP2K4,75.66666666666666,51,KEA3,0.8285714285714286,4,STE,STE7,MEK4,MAP2K4
MAP2K6,23.666666666666664,8,KEA3,0.9771428571428571,4,STE,STE7,MEK3,MAP2K6
MAP2K7,144,139,KEA3,0.4828571428571429,2,STE,STE7,MEK7,MAP2K7
MAP3K1,190,186,KEA3,0.33714285714285713,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,162,160,KEA3,0.41714285714285715,2,TKL,MLK,MLK,MAP3K10
MAP3K11,190.33333333333334,187,KEA3,0.3314285714285714,2,TKL,MLK,MLK,MAP3K11
MAP3K13,244,230,KEA3,0.18,1,TKL,MLK,LZK,MAP3K13
MAP3K14,137.66666666666666,135,KEA3,0.49714285714285716,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,265,251,KEA3,0.11428571428571428,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,210,204,KEA3,0.2742857142857143,2,STE,STE11,MEKK2,MAP3K3
MAP3K4,307,266,KEA3,0.07142857142857142,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,34.666666666666664,14,KEA3,0.9542857142857143,4,STE,STE11,ASK,MAP3K5
MAP3K6,229,217,KEA3,0.22285714285714286,1,STE,STE11,ASK,MAP3K6
MAP3K7,87.66666666666667,76,KEA3,0.7285714285714285,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,179,175,KEA3,0.3742857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,174,170,KEA3,0.38857142857142857,2,STE,STE20,KHS,MAP4K1
MAP4K2,131,130,KEA3,0.5142857142857142,3,STE,STE20,KHS,MAP4K2
MAP4K3,252,239,KEA3,0.15142857142857144,1,STE,STE20,KHS,MAP4K3
MAP4K4,311,269,KEA3,0.06285714285714286,1,STE,STE20,MSN,MAP4K4
MAP4K5,150,148,KEA3,0.4514285714285714,2,STE,STE20,KHS,MAP4K5
MAPK1,74.66666666666667,50,KEA3,0.8314285714285714,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,124,120,KEA3,0.5514285714285714,3,CMGC,MAPK,JNK,MAPK10
MAPK11,109.33333333333333,106,KEA3,0.6057142857142858,3,CMGC,MAPK,P38,MAPK11
MAPK12,129.33333333333334,127,KEA3,0.5285714285714286,3,CMGC,MAPK,P38,MAPK12
MAPK13,169.33333333333334,167,KEA3,0.39714285714285713,2,CMGC,MAPK,P38,MAPK13
MAPK14,39.666666666666664,17,KEA3,0.9457142857142857,4,CMGC,MAPK,P38,MAPK14
MAPK15,108.5,105,KEA3,0.6085714285714285,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,76.66666666666667,54,KEA3,0.82,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,237.5,224,KEA3,0.19714285714285715,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,127,124,KEA3,0.5371428571428571,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,80.33333333333333,60,KEA3,0.7885714285714286,4,CMGC,MAPK,JNK,MAPK8
MAPK9,63.666666666666664,38,KEA3,0.8742857142857143,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,112,109,KEA3,0.5942857142857143,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,304,263,KEA3,0.08,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,114,110,KEA3,0.5885714285714285,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,159,158,KEA3,0.4228571428571429,2,CAMK,CAMKL,MARK,MARK2
MARK3,214.33333333333334,206,KEA3,0.26857142857142857,2,CAMK,CAMKL,MARK,MARK3
MARK4,333,285,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,257.5,243,KEA3,0.13714285714285715,1,AGC,MAST,MAST,MAST1
MAST2,316,273,KEA3,0.05142857142857143,1,AGC,MAST,MAST,MAST2
MATK,92,81,KEA3,0.7085714285714285,3,TK,CSK,CSK,MATK
MELK,247,233,KEA3,0.17142857142857143,1,CAMK,CAMKL,MELK,MELK
MERTK,152,151,KEA3,0.44285714285714284,2,TK,AXL,AXL,MERTK
MET,13,5,KEA3,0.9857142857142858,4,TK,MET,MET,MET
MKNK1,178,174,KEA3,0.37714285714285717,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,237.5,224,KEA3,0.19714285714285715,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,224,212,KEA3,0.24,1,CMGC,RCK,RCK,MOK
MOS,305,264,KEA3,0.07714285714285714,1,OTHER,MOS,MOS,MOS
MST1R,153,152,KEA3,0.44,2,TK,MET,MET,MST1R
MTOR,117.33333333333333,114,KEA3,0.5714285714285714,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,193,189,KEA3,0.32,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,223,211,KEA3,0.24571428571428572,1,STE,STE20,NINAC,MYO3A
NEK10,260,246,KEA3,0.12857142857142856,1,OTHER,NEK,NEK10,NEK10
NEK11,315,272,KEA3,0.054285714285714284,1,OTHER,NEK,NEK11,NEK11
NEK2,72.33333333333333,46,KEA3,0.8457142857142858,4,OTHER,NEK,NEK2,NEK2
NEK3,129.5,128,KEA3,0.5257142857142857,3,OTHER,NEK,NEK1,NEK3
NEK4,199,195,KEA3,0.3028571428571429,2,OTHER,NEK,NEK4,NEK4
NEK6,46,21,KEA3,0.9342857142857143,4,OTHER,NEK,NEK6,NEK6
NEK8,209.5,203,KEA3,0.27714285714285714,2,OTHER,NEK,NEK8,NEK8
NEK9,79.5,59,KEA3,0.7942857142857143,4,OTHER,NEK,NEK8,NEK9
NIM1K,267,252,KEA3,0.11142857142857143,1,CAMK,CAMKL,NIM1,NIM1K
NLK,181,178,KEA3,0.3628571428571429,2,CMGC,MAPK,NMO,NLK
NPR2,105.5,100,KEA3,0.6257142857142857,3,RGC,RGC,RGC,NPR2
NRBP2,227,214,KEA3,0.2342857142857143,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,8,1,KEA3,1,4,TK,TRK,TRK,NTRK1
NTRK2,312,270,KEA3,0.06,1,TK,TRK,TRK,NTRK2
NTRK3,188,184,KEA3,0.34285714285714286,2,TK,TRK,TRK,NTRK3
NUAK1,141.33333333333334,138,KEA3,0.4857142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,301,262,KEA3,0.08285714285714285,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273.5,255,KEA3,0.10285714285714286,1,STE,STE20,FRAY,OXSR1
PAK1,73.66666666666667,47,KEA3,0.8428571428571429,4,STE,STE20,PAKA,PAK1
PAK2,104,97,KEA3,0.6342857142857142,3,STE,STE20,PAKA,PAK2
PAK3,173,168,KEA3,0.3942857142857143,2,STE,STE20,PAKA,PAK3
PAK4,74,48,KEA3,0.8371428571428572,4,STE,STE20,PAKB,PAK4
PAK5,239,226,KEA3,0.19142857142857142,1,STE,STE20,PAKB,PAK5
PAK6,193,189,KEA3,0.32,2,STE,STE20,PAKB,PAK6
PASK,251,237,KEA3,0.15714285714285714,1,CAMK,CAMKL,PASK,PASK
PBK,203.66666666666666,198,KEA3,0.29428571428571426,2,OTHER,TOPK,TOPK,PBK
PDGFRA,72,45,KEA3,0.8485714285714285,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,100.66666666666667,93,KEA3,0.6514285714285715,3,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,249,235,KEA3,0.16285714285714287,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,87.5,75,KEA3,0.74,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,56.5,30,KEA3,0.9,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,28,9,KEA3,0.9742857142857143,4,NA,NA,NA,PIK3CA
PIK3CB,336,288,KEA3,0.008571428571428572,1,NA,NA,NA,PIK3CB
PIK3CG,182,179,KEA3,0.36,2,NA,NA,NA,PIK3CG
PIK3R4,52,24,KEA3,0.9228571428571428,4,OTHER,VPS15,VPS15,PIK3R4
PIM1,89.33333333333333,78,KEA3,0.72,3,CAMK,PIM,PIM,PIM1
PIM2,78,57,KEA3,0.8057142857142857,4,CAMK,PIM,PIM,PIM2
PINK1,149,147,KEA3,0.4542857142857143,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,261,247,KEA3,0.12571428571428572,1,OTHER,WEE,WEE,PKMYT1
PKN1,112,109,KEA3,0.5942857142857143,3,AGC,PKN,PKN,PKN1
PLK1,80.66666666666667,62,KEA3,0.7828571428571428,4,OTHER,PLK,PLK1,PLK1
PLK2,148,145,KEA3,0.46,2,OTHER,PLK,PLK2,PLK2
PLK3,114.33333333333333,111,KEA3,0.5828571428571429,3,OTHER,PLK,PLK2,PLK3
PLK4,126,122,KEA3,0.5428571428571428,3,OTHER,PLK,SAK,PLK4
PNCK,175,171,KEA3,0.38571428571428573,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,39,15,KEA3,0.9514285714285714,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,107,102,KEA3,0.62,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,87.33333333333333,74,KEA3,0.7428571428571429,3,AGC,PKA,PKA,PRKACA
PRKACB,228.5,216,KEA3,0.2257142857142857,1,AGC,PKA,PKA,PRKACB
PRKCA,81.66666666666667,64,KEA3,0.7771428571428571,4,AGC,PKC,ALPHA,PRKCA
PRKCB,53,26,KEA3,0.9142857142857143,4,AGC,PKC,ALPHA,PRKCB
PRKCD,54,27,KEA3,0.9085714285714286,4,AGC,PKC,DELTA,PRKCD
PRKCE,65.33333333333333,40,KEA3,0.8657142857142858,4,AGC,PKC,ETA,PRKCE
PRKCG,87.66666666666667,76,KEA3,0.7285714285714285,3,AGC,PKC,ALPHA,PRKCG
PRKCH,103.33333333333333,95,KEA3,0.64,3,AGC,PKC,ETA,PRKCH
