Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
DMPK,184,184,KEA3,0.32571428571428573,2,AGC,DMPK,GEK,DMPK
DYRK1A,88.66666666666667,77,KEA3,0.7171428571428572,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,103.33333333333333,101,KEA3,0.6285714285714286,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,86,72,KEA3,0.7428571428571429,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,128,130,KEA3,0.5142857142857142,3,CMGC,DYRK,DYRK2,DYRK3
DYRK4,52,22,KEA3,0.9257142857142857,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,199.5,199,KEA3,0.2742857142857143,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,67.33333333333333,41,KEA3,0.8628571428571429,4,TK,EGFR,EGFR,EGFR
EIF2AK1,318,268,KEA3,0.045714285714285714,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,183,182,KEA3,0.3314285714285714,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,281,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,235,220,KEA3,0.19428571428571428,1,TK,EPH,EPH,EPHA2
EPHA3,61,31,KEA3,0.8942857142857142,4,TK,EPH,EPH,EPHA3
EPHA4,327,274,KEA3,0.02857142857142857,1,TK,EPH,EPH,EPHA4
EPHA8,335,280,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,323,272,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHB1
EPHB2,299,253,KEA3,0.08857142857142856,1,TK,EPH,EPH,EPHB2
EPHB3,70,46,KEA3,0.8485714285714285,4,TK,EPH,EPH,EPHB3
ERBB2,138.5,143,KEA3,0.4657142857142857,2,TK,EGFR,EGFR,ERBB2
ERBB4,234,219,KEA3,0.19714285714285715,1,TK,EGFR,EGFR,ERBB4
FASTK,210,204,KEA3,0.26,2,ATYPICAL,FAST,FAST,FASTK
FER,58,28,KEA3,0.9085714285714286,4,TK,FER,FER,FER
FES,163,166,KEA3,0.38285714285714284,2,TK,FER,FER,FES
FGFR1,83.33333333333333,65,KEA3,0.7657142857142857,4,TK,FGFR,FGFR,FGFR1
FGFR2,136,139,KEA3,0.4828571428571429,2,TK,FGFR,FGFR,FGFR2
FGFR3,82,64,KEA3,0.7714285714285715,4,TK,FGFR,FGFR,FGFR3
FGFR4,67.5,42,KEA3,0.86,4,TK,FGFR,FGFR,FGFR4
FGR,72.5,50,KEA3,0.8342857142857143,4,TK,SRC,SRCA,FGR
FLT1,242,226,KEA3,0.17142857142857143,1,TK,VEGFR,VEGFR,FLT1
FLT3,18,10,KEA3,0.9685714285714285,4,TK,PDGFR,PDGFR,FLT3
FLT4,170,172,KEA3,0.3657142857142857,2,TK,VEGFR,VEGFR,FLT4
FRK,180,180,KEA3,0.33714285714285713,2,TK,SRC,FRK,FRK
FYN,62.66666666666667,32,KEA3,0.8914285714285715,4,TK,SRC,SRCA,FYN
GRK1,331,277,KEA3,0.02,1,AGC,GRK,GRK,GRK1
GRK2,126,128,KEA3,0.52,3,AGC,GRK,BARK,GRK2
GRK3,228.5,216,KEA3,0.21142857142857144,1,AGC,GRK,BARK,GRK3
GRK5,159,163,KEA3,0.3914285714285714,2,AGC,GRK,GRK,GRK5
GRK6,193.33333333333334,193,KEA3,0.2914285714285714,2,AGC,GRK,GRK,GRK6
GSK3A,97,92,KEA3,0.6657142857142857,3,CMGC,GSK,GSK,GSK3A
GSK3B,59,30,KEA3,0.9,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,210,KEA3,0.23714285714285716,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,90.66666666666667,81,KEA3,0.7028571428571428,3,TK,SRC,SRCB,HCK
HIPK1,122.5,123,KEA3,0.54,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,122.66666666666667,124,KEA3,0.5371428571428571,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,300,254,KEA3,0.08571428571428572,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,92.5,84,KEA3,0.6942857142857143,3,CMGC,DYRK,HIPK,HIPK4
ICK,260,240,KEA3,0.12571428571428572,1,CMGC,RCK,RCK,CILK1
IGF1R,140.66666666666666,146,KEA3,0.45714285714285713,2,TK,INSR,INSR,IGF1R
IKBKB,108,106,KEA3,0.6114285714285714,3,OTHER,IKK,IKK,IKBKB
IKBKE,160,164,KEA3,0.38857142857142857,2,OTHER,IKK,IKK,IKBKE
ILK,59,30,KEA3,0.9,4,TKL,MLK,ILK,ILK
INSR,95.66666666666667,90,KEA3,0.6742857142857143,3,TK,INSR,INSR,INSR
IRAK1,88,75,KEA3,0.7257142857142858,3,TKL,IRAK,IRAK,IRAK1
IRAK3,255.5,236,KEA3,0.14,1,TKL,IRAK,IRAK,IRAK3
IRAK4,258,238,KEA3,0.13428571428571429,1,TKL,IRAK,IRAK,IRAK4
ITK,94.33333333333333,86,KEA3,0.6885714285714286,3,TK,TEC,TEC,ITK
JAK1,84.5,66,KEA3,0.7628571428571429,4,TK,JAKA,JAKA,JAK1
JAK2,58.333333333333336,29,KEA3,0.9057142857142857,4,TK,JAKA,JAKA,JAK2
JAK3,108,106,KEA3,0.6114285714285714,3,TK,JAKA,JAKA,JAK3
KDR,246,230,KEA3,0.16,1,TK,VEGFR,VEGFR,KDR
KIT,3,2,KEA3,0.9971428571428571,4,TK,PDGFR,PDGFR,KIT
KSR1,166,167,KEA3,0.38,2,TKL,RAF,KSR,KSR1
KSR2,143,148,KEA3,0.44571428571428573,2,TKL,RAF,KSR,KSR2
LATS1,204.66666666666666,201,KEA3,0.26857142857142857,2,AGC,NDR,NDR,LATS1
LATS2,129,132,KEA3,0.5085714285714286,3,AGC,NDR,NDR,LATS2
LCK,51,21,KEA3,0.9285714285714286,4,TK,SRC,SRCB,LCK
LIMK1,261,241,KEA3,0.12285714285714286,1,TKL,LISK,LIMK,LIMK1
LIMK2,121.5,120,KEA3,0.5542857142857143,3,TKL,LISK,LIMK,LIMK2
LRRK2,124,126,KEA3,0.5285714285714286,3,TKL,LRRK,LRRK,LRRK2
LYN,70.66666666666667,47,KEA3,0.8457142857142858,4,TK,SRC,SRCB,LYN
MAK,177,177,KEA3,0.3457142857142857,2,CMGC,RCK,RCK,MAK
MAP2K1,125,127,KEA3,0.5257142857142857,3,STE,STE7,MEK1,MAP2K1
MAP2K2,123.5,125,KEA3,0.5342857142857143,3,STE,STE7,MEK1,MAP2K2
MAP2K3,199,198,KEA3,0.27714285714285714,2,STE,STE7,MEK3,MAP2K3
MAP2K4,174.66666666666666,175,KEA3,0.3514285714285714,2,STE,STE7,MEK4,MAP2K4
MAP2K6,158,161,KEA3,0.39714285714285713,2,STE,STE7,MEK3,MAP2K6
MAP2K7,190.5,188,KEA3,0.30857142857142855,2,STE,STE7,MEK7,MAP2K7
MAP3K1,277,249,KEA3,0.1,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,272,247,KEA3,0.10571428571428572,1,TKL,MLK,MLK,MAP3K10
MAP3K11,193,192,KEA3,0.29714285714285715,2,TKL,MLK,MLK,MAP3K11
MAP3K13,245.5,229,KEA3,0.16285714285714287,1,TKL,MLK,LZK,MAP3K13
MAP3K14,174.66666666666666,175,KEA3,0.3514285714285714,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,262,242,KEA3,0.12,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,130,133,KEA3,0.5057142857142857,3,STE,STE11,MEKK2,MAP3K3
MAP3K4,308,260,KEA3,0.06857142857142857,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,128.33333333333334,131,KEA3,0.5114285714285715,3,STE,STE11,ASK,MAP3K5
MAP3K6,179,179,KEA3,0.34,2,STE,STE11,ASK,MAP3K6
MAP3K7,116.33333333333333,113,KEA3,0.5828571428571429,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,167.5,169,KEA3,0.3742857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,74,53,KEA3,0.82,4,STE,STE20,KHS,MAP4K1
MAP4K2,136.5,140,KEA3,0.47714285714285715,2,STE,STE20,KHS,MAP4K2
MAP4K3,116,112,KEA3,0.5885714285714285,3,STE,STE20,KHS,MAP4K3
MAP4K4,313,264,KEA3,0.05714285714285714,1,STE,STE20,MSN,MAP4K4
MAP4K5,118,117,KEA3,0.5685714285714286,3,STE,STE20,KHS,MAP4K5
MAPK1,73.66666666666667,52,KEA3,0.8285714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,98,94,KEA3,0.6571428571428571,3,CMGC,MAPK,JNK,MAPK10
MAPK11,84.66666666666666,67,KEA3,0.76,4,CMGC,MAPK,P38,MAPK11
MAPK12,110.33333333333333,109,KEA3,0.6028571428571429,3,CMGC,MAPK,P38,MAPK12
MAPK13,132.33333333333334,136,KEA3,0.49142857142857144,2,CMGC,MAPK,P38,MAPK13
MAPK14,67,40,KEA3,0.8657142857142858,4,CMGC,MAPK,P38,MAPK14
MAPK15,120,118,KEA3,0.56,3,CMGC,MAPK,ERK7,MAPK15
MAPK3,61,31,KEA3,0.8942857142857142,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,246.5,231,KEA3,0.15714285714285714,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,122.33333333333333,122,KEA3,0.5428571428571428,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,92.66666666666667,85,KEA3,0.6914285714285714,3,CMGC,MAPK,JNK,MAPK8
MAPK9,65.66666666666667,37,KEA3,0.8771428571428571,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,74,53,KEA3,0.82,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,304,256,KEA3,0.08,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,106,103,KEA3,0.6228571428571429,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,144.66666666666666,150,KEA3,0.44,2,CAMK,CAMKL,MARK,MARK2
MARK3,183.33333333333334,183,KEA3,0.32857142857142857,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,279,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,196,194,KEA3,0.2885714285714286,2,AGC,MAST,MAST,MAST1
MAST2,317,267,KEA3,0.04857142857142857,1,AGC,MAST,MAST,MAST2
MATK,99,95,KEA3,0.6514285714285715,3,TK,CSK,CSK,MATK
MELK,309,261,KEA3,0.06571428571428571,1,CAMK,CAMKL,MELK,MELK
MERTK,6,4,KEA3,0.9914285714285714,4,TK,AXL,AXL,MERTK
MET,109.33333333333333,107,KEA3,0.6085714285714285,3,TK,MET,MET,MET
MKNK1,192.66666666666666,191,KEA3,0.3,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,238,223,KEA3,0.18285714285714286,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,247,232,KEA3,0.15142857142857144,1,CMGC,RCK,RCK,MOK
MOS,306,258,KEA3,0.07428571428571429,1,OTHER,MOS,MOS,MOS
MST1R,51,21,KEA3,0.9285714285714286,4,TK,MET,MET,MST1R
MTOR,94.33333333333334,87,KEA3,0.6857142857142857,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,236.5,222,KEA3,0.18857142857142858,1,CAMK,MLCK,MLCK,MYLK2
MYO3A,291,250,KEA3,0.09714285714285714,1,STE,STE20,NINAC,MYO3A
NEK10,259,239,KEA3,0.12857142857142856,1,OTHER,NEK,NEK10,NEK10
NEK11,316,266,KEA3,0.05142857142857143,1,OTHER,NEK,NEK11,NEK11
NEK2,80.33333333333333,62,KEA3,0.78,4,OTHER,NEK,NEK2,NEK2
NEK3,99,95,KEA3,0.6514285714285715,3,OTHER,NEK,NEK1,NEK3
NEK4,197,195,KEA3,0.2857142857142857,2,OTHER,NEK,NEK4,NEK4
NEK6,18,10,KEA3,0.9685714285714285,4,OTHER,NEK,NEK6,NEK6
NEK8,188,187,KEA3,0.31142857142857144,2,OTHER,NEK,NEK8,NEK8
NEK9,88.5,76,KEA3,0.7228571428571429,3,OTHER,NEK,NEK8,NEK9
NIM1K,270,245,KEA3,0.11142857142857143,1,CAMK,CAMKL,NIM1,NIM1K
NLK,132.33333333333334,136,KEA3,0.49142857142857144,2,CMGC,MAPK,NMO,NLK
NPR2,86,72,KEA3,0.7428571428571429,3,RGC,RGC,RGC,NPR2
NRBP2,227,214,KEA3,0.21714285714285714,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,11,6,KEA3,0.9828571428571429,4,TK,TRK,TRK,NTRK1
NTRK2,241,225,KEA3,0.1742857142857143,1,TK,TRK,TRK,NTRK2
NTRK3,82,64,KEA3,0.7714285714285715,4,TK,TRK,TRK,NTRK3
NUAK1,134,138,KEA3,0.4857142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,301,255,KEA3,0.08285714285714285,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274,248,KEA3,0.10285714285714286,1,STE,STE20,FRAY,OXSR1
PAK1,97.33333333333333,93,KEA3,0.6628571428571428,3,STE,STE20,PAKA,PAK1
PAK2,120.66666666666667,119,KEA3,0.5571428571428572,3,STE,STE20,PAKA,PAK2
PAK3,169,171,KEA3,0.36857142857142855,2,STE,STE20,PAKA,PAK3
PAK4,95.66666666666667,90,KEA3,0.6742857142857143,3,STE,STE20,PAKB,PAK4
PAK5,230,217,KEA3,0.2057142857142857,1,STE,STE20,PAKB,PAK5
PAK6,138,142,KEA3,0.4685714285714286,2,STE,STE20,PAKB,PAK6
PASK,248,233,KEA3,0.14857142857142858,1,CAMK,CAMKL,PASK,PASK
PBK,202.66666666666666,200,KEA3,0.2714285714285714,2,OTHER,TOPK,TOPK,PBK
PDGFRA,56,23,KEA3,0.9228571428571428,4,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,46,19,KEA3,0.94,4,TK,PDGFR,PDGFR,PDGFRB
PDIK1L,245,228,KEA3,0.1657142857142857,1,OTHER,NKF4,NKF4,PDIK1L
PDK1,72.5,50,KEA3,0.8342857142857143,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,57.5,27,KEA3,0.9114285714285715,4,AGC,PDK1,PDK1,PDPK1
PIK3CA,2,1,KEA3,1,4,NA,NA,NA,PIK3CA
PIK3CB,227,214,KEA3,0.21714285714285714,1,NA,NA,NA,PIK3CB
PIK3CG,240,224,KEA3,0.17714285714285713,1,NA,NA,NA,PIK3CG
PIK3R4,69,45,KEA3,0.8514285714285714,4,OTHER,VPS15,VPS15,PIK3R4
PIM1,87,74,KEA3,0.7314285714285714,3,CAMK,PIM,PIM,PIM1
PIM2,81,63,KEA3,0.7771428571428571,4,CAMK,PIM,PIM,PIM2
PINK1,148,154,KEA3,0.4228571428571429,2,OTHER,NKF2,NKF2,PINK1
PKMYT1,141,147,KEA3,0.4514285714285714,2,OTHER,WEE,WEE,PKMYT1
PKN1,74,53,KEA3,0.82,4,AGC,PKN,PKN,PKN1
PLK1,80.33333333333333,62,KEA3,0.78,4,OTHER,PLK,PLK1,PLK1
PLK2,148,154,KEA3,0.4228571428571429,2,OTHER,PLK,PLK2,PLK2
PLK3,133.66666666666666,137,KEA3,0.48857142857142855,2,OTHER,PLK,PLK2,PLK3
PLK4,124,126,KEA3,0.5285714285714286,3,OTHER,PLK,SAK,PLK4
PNCK,173,174,KEA3,0.36,2,CAMK,CAMK1,CAMK1,PNCK
PRKAA1,79.66666666666667,61,KEA3,0.7885714285714286,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,116.66666666666667,114,KEA3,0.58,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,78.33333333333333,60,KEA3,0.7914285714285715,4,AGC,PKA,PKA,PRKACA
PRKACB,228,215,KEA3,0.21428571428571427,1,AGC,PKA,PKA,PRKACB
PRKCA,67.66666666666667,43,KEA3,0.8571428571428571,4,AGC,PKC,ALPHA,PRKCA
PRKCB,14,8,KEA3,0.9771428571428571,4,AGC,PKC,ALPHA,PRKCB
PRKCD,75,55,KEA3,0.8114285714285714,4,AGC,PKC,DELTA,PRKCD
PRKCE,57.333333333333336,26,KEA3,0.9142857142857143,4,AGC,PKC,ETA,PRKCE
PRKCG,117.66666666666667,116,KEA3,0.5714285714285714,3,AGC,PKC,ALPHA,PRKCG
PRKCH,11,6,KEA3,0.9828571428571429,4,AGC,PKC,ETA,PRKCH
PRKCI,117.66666666666667,116,KEA3,0.5714285714285714,3,AGC,PKC,IOTA,PRKCI
