Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
DAPK3,205.33333333333334,218,KEA3,0.2857142857142857,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,56,37,KEA3,0.8885714285714286,4,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,95.5,85,KEA3,0.7228571428571429,3,TK,DDR,DDR,DDR1
DDR2,118,116,KEA3,0.6,3,TK,DDR,DDR,DDR2
DMPK,144,148,KEA3,0.4942857142857143,2,AGC,DMPK,GEK,DMPK
DYRK1A,135,142,KEA3,0.5114285714285715,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,90,79,KEA3,0.7457142857142857,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,105.66666666666667,103,KEA3,0.66,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,193,208,KEA3,0.3142857142857143,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,96,86,KEA3,0.7142857142857143,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,95.5,85,KEA3,0.7228571428571429,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,35,16,KEA3,0.9542857142857143,4,TK,EGFR,EGFR,EGFR
EIF2AK1,313,291,KEA3,0.06,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,134.66666666666666,141,KEA3,0.5171428571428571,3,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,308,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,319,296,KEA3,0.045714285714285714,1,TK,EPH,EPH,EPHA2
EPHA3,92.5,81,KEA3,0.7371428571428571,3,TK,EPH,EPH,EPHA3
EPHA4,325,300,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHA4
EPHA8,334,307,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,321,298,KEA3,0.04,1,TK,EPH,EPH,EPHB1
EPHB2,206,219,KEA3,0.28285714285714286,2,TK,EPH,EPH,EPHB2
EPHB3,205,217,KEA3,0.2885714285714286,2,TK,EPH,EPH,EPHB3
ERBB2,104,98,KEA3,0.6742857142857143,3,TK,EGFR,EGFR,ERBB2
ERBB4,318,295,KEA3,0.04857142857142857,1,TK,EGFR,EGFR,ERBB4
FASTK,232.5,240,KEA3,0.21428571428571427,1,ATYPICAL,FAST,FAST,FASTK
FER,23,9,KEA3,0.9742857142857143,4,TK,FER,FER,FER
FES,270,257,KEA3,0.15714285714285714,1,TK,FER,FER,FES
FGFR1,161.33333333333334,168,KEA3,0.43714285714285717,2,TK,FGFR,FGFR,FGFR1
FGFR2,118,116,KEA3,0.6,3,TK,FGFR,FGFR,FGFR2
FGFR3,140.5,144,KEA3,0.5057142857142857,3,TK,FGFR,FGFR,FGFR3
FGFR4,67,51,KEA3,0.8428571428571429,4,TK,FGFR,FGFR,FGFR4
FGR,32.5,15,KEA3,0.9571428571428572,4,TK,SRC,SRCA,FGR
FLT1,304,283,KEA3,0.08285714285714285,1,TK,VEGFR,VEGFR,FLT1
FLT3,239,243,KEA3,0.2057142857142857,1,TK,PDGFR,PDGFR,FLT3
FLT4,267,256,KEA3,0.16,1,TK,VEGFR,VEGFR,FLT4
FRK,189.5,203,KEA3,0.32857142857142857,2,TK,SRC,FRK,FRK
FYN,55,36,KEA3,0.8914285714285715,4,TK,SRC,SRCA,FYN
GRK1,330,304,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,35.666666666666664,17,KEA3,0.9514285714285714,4,AGC,GRK,BARK,GRK2
GRK3,103,97,KEA3,0.6828571428571428,3,AGC,GRK,BARK,GRK3
GRK5,61.666666666666664,44,KEA3,0.8657142857142858,4,AGC,GRK,GRK,GRK5
GRK6,100.66666666666667,94,KEA3,0.6914285714285714,3,AGC,GRK,GRK,GRK6
GSK3A,68.33333333333333,53,KEA3,0.8371428571428572,4,CMGC,GSK,GSK,GSK3A
GSK3B,45,28,KEA3,0.9142857142857143,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,231,KEA3,0.24571428571428572,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,101,95,KEA3,0.6885714285714286,3,TK,SRC,SRCB,HCK
HIPK1,100,92,KEA3,0.6971428571428572,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,147.66666666666666,152,KEA3,0.4828571428571429,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,292,273,KEA3,0.11142857142857143,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,72,55,KEA3,0.8314285714285714,4,CMGC,DYRK,HIPK,HIPK4
ICK,212,224,KEA3,0.26857142857142857,2,CMGC,RCK,RCK,CILK1
IGF1R,105.33333333333333,101,KEA3,0.6657142857142857,3,TK,INSR,INSR,IGF1R
IKBKB,74.66666666666667,58,KEA3,0.8171428571428572,4,OTHER,IKK,IKK,IKBKB
IKBKE,40.333333333333336,23,KEA3,0.9314285714285714,4,OTHER,IKK,IKK,IKBKE
ILK,95.33333333333333,84,KEA3,0.7285714285714285,3,TKL,MLK,ILK,ILK
INSR,108.33333333333333,108,KEA3,0.64,3,TK,INSR,INSR,INSR
IRAK1,178,189,KEA3,0.36857142857142855,2,TKL,IRAK,IRAK,IRAK1
IRAK3,248.5,248,KEA3,0.18285714285714286,1,TKL,IRAK,IRAK,IRAK3
IRAK4,291,272,KEA3,0.11428571428571428,1,TKL,IRAK,IRAK,IRAK4
ITK,169.66666666666666,175,KEA3,0.41714285714285715,2,TK,TEC,TEC,ITK
JAK1,142.5,147,KEA3,0.49714285714285716,2,TK,JAKA,JAKA,JAK1
JAK2,60,42,KEA3,0.8742857142857143,4,TK,JAKA,JAKA,JAK2
JAK3,151,155,KEA3,0.4742857142857143,2,TK,JAKA,JAKA,JAK3
KDR,300,279,KEA3,0.09428571428571429,1,TK,VEGFR,VEGFR,KDR
KIT,187,200,KEA3,0.33714285714285713,2,TK,PDGFR,PDGFR,KIT
KSR1,126,125,KEA3,0.5714285714285714,3,TKL,RAF,KSR,KSR1
KSR2,98,88,KEA3,0.7085714285714285,3,TKL,RAF,KSR,KSR2
LATS1,160.33333333333334,167,KEA3,0.44,2,AGC,NDR,NDR,LATS1
LATS2,130,131,KEA3,0.5485714285714286,3,AGC,NDR,NDR,LATS2
LCK,66.66666666666667,50,KEA3,0.8485714285714285,4,TK,SRC,SRCB,LCK
LIMK1,282,266,KEA3,0.13142857142857142,1,TKL,LISK,LIMK,LIMK1
LIMK2,192.5,207,KEA3,0.3171428571428571,2,TKL,LISK,LIMK,LIMK2
LRRK2,139.5,143,KEA3,0.5085714285714286,3,TKL,LRRK,LRRK,LRRK2
LYN,93.66666666666667,82,KEA3,0.7342857142857143,3,TK,SRC,SRCB,LYN
MAK,262,253,KEA3,0.16857142857142857,1,CMGC,RCK,RCK,MAK
MAP2K1,29,12,KEA3,0.9657142857142857,4,STE,STE7,MEK1,MAP2K1
MAP2K2,188.5,202,KEA3,0.3314285714285714,2,STE,STE7,MEK1,MAP2K2
MAP2K3,79,63,KEA3,0.8,4,STE,STE7,MEK3,MAP2K3
MAP2K4,98.66666666666667,90,KEA3,0.7028571428571428,3,STE,STE7,MEK4,MAP2K4
MAP2K6,133.66666666666666,138,KEA3,0.5285714285714286,3,STE,STE7,MEK3,MAP2K6
MAP2K7,115,112,KEA3,0.62,3,STE,STE7,MEK7,MAP2K7
MAP3K1,152,156,KEA3,0.4714285714285714,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,271,258,KEA3,0.15428571428571428,1,TKL,MLK,MLK,MAP3K10
MAP3K11,180,192,KEA3,0.36,2,TKL,MLK,MLK,MAP3K11
MAP3K13,248,247,KEA3,0.18571428571428572,1,TKL,MLK,LZK,MAP3K13
MAP3K14,119,118,KEA3,0.5942857142857143,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,280,265,KEA3,0.13428571428571429,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,289,271,KEA3,0.11714285714285715,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,190,204,KEA3,0.32571428571428573,2,STE,STE11,MEKK4,MAP3K4
MAP3K5,126.33333333333333,126,KEA3,0.5657142857142857,3,STE,STE11,ASK,MAP3K5
MAP3K6,61,43,KEA3,0.8714285714285714,4,STE,STE11,ASK,MAP3K6
MAP3K7,85.33333333333333,73,KEA3,0.7685714285714286,4,TKL,MLK,TAK1,MAP3K7
MAP3K8,107,105,KEA3,0.6514285714285715,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,264,255,KEA3,0.16285714285714287,1,STE,STE20,KHS,MAP4K1
MAP4K2,168.5,174,KEA3,0.42,2,STE,STE20,KHS,MAP4K2
MAP4K3,295,275,KEA3,0.10571428571428572,1,STE,STE20,KHS,MAP4K3
MAP4K4,308,286,KEA3,0.07428571428571429,1,STE,STE20,MSN,MAP4K4
MAP4K5,188,201,KEA3,0.3342857142857143,2,STE,STE20,KHS,MAP4K5
MAPK1,45,28,KEA3,0.9142857142857143,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,128,128,KEA3,0.56,3,CMGC,MAPK,JNK,MAPK10
MAPK11,80,67,KEA3,0.7885714285714286,4,CMGC,MAPK,P38,MAPK11
MAPK12,130.33333333333334,132,KEA3,0.5457142857142857,3,CMGC,MAPK,P38,MAPK12
MAPK13,183.33333333333334,195,KEA3,0.3514285714285714,2,CMGC,MAPK,P38,MAPK13
MAPK14,27.666666666666668,10,KEA3,0.9714285714285714,4,CMGC,MAPK,P38,MAPK14
MAPK15,220.5,230,KEA3,0.24857142857142858,1,CMGC,MAPK,ERK7,MAPK15
MAPK3,50.33333333333333,32,KEA3,0.9028571428571428,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,231.5,239,KEA3,0.21714285714285714,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,126.33333333333333,126,KEA3,0.5657142857142857,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,73.66666666666667,57,KEA3,0.8228571428571428,4,CMGC,MAPK,JNK,MAPK8
MAPK9,74.66666666666667,58,KEA3,0.8171428571428572,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,117.33333333333333,115,KEA3,0.6057142857142858,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,297,276,KEA3,0.10285714285714286,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,104.66666666666667,100,KEA3,0.6685714285714286,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,117.33333333333333,115,KEA3,0.6057142857142858,3,CAMK,CAMKL,MARK,MARK2
MARK3,199.33333333333334,213,KEA3,0.3,2,CAMK,CAMKL,MARK,MARK3
MARK4,333,306,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,247,246,KEA3,0.19714285714285715,1,AGC,MAST,MAST,MAST1
MAST2,312,290,KEA3,0.06285714285714286,1,AGC,MAST,MAST,MAST2
MATK,235,242,KEA3,0.20857142857142857,1,TK,CSK,CSK,MATK
MELK,191,205,KEA3,0.32285714285714284,2,CAMK,CAMKL,MELK,MELK
MERTK,153,158,KEA3,0.4657142857142857,2,TK,AXL,AXL,MERTK
MET,131.66666666666666,135,KEA3,0.5371428571428571,3,TK,MET,MET,MET
MKNK1,177.66666666666666,188,KEA3,0.37142857142857144,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,222.5,233,KEA3,0.2342857142857143,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,222,232,KEA3,0.24,1,CMGC,RCK,RCK,MOK
MOS,301,280,KEA3,0.09142857142857143,1,OTHER,MOS,MOS,MOS
MST1R,217,227,KEA3,0.26,2,TK,MET,MET,MST1R
MTOR,113.33333333333333,111,KEA3,0.6228571428571429,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,172.5,181,KEA3,0.3942857142857143,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,220,229,KEA3,0.2542857142857143,2,STE,STE20,NINAC,MYO3A
NEK10,286,269,KEA3,0.12285714285714286,1,OTHER,NEK,NEK10,NEK10
NEK11,311,289,KEA3,0.06571428571428571,1,OTHER,NEK,NEK11,NEK11
NEK2,75.66666666666667,59,KEA3,0.8142857142857143,4,OTHER,NEK,NEK2,NEK2
NEK3,170.5,178,KEA3,0.4057142857142857,2,OTHER,NEK,NEK1,NEK3
NEK4,182.5,194,KEA3,0.35428571428571426,2,OTHER,NEK,NEK4,NEK4
NEK6,89.66666666666667,78,KEA3,0.7514285714285714,4,OTHER,NEK,NEK6,NEK6
NEK8,220.5,230,KEA3,0.24857142857142858,1,OTHER,NEK,NEK8,NEK8
NEK9,152.5,157,KEA3,0.4685714285714286,2,OTHER,NEK,NEK8,NEK9
NIM1K,272,259,KEA3,0.15142857142857144,1,CAMK,CAMKL,NIM1,NIM1K
NLK,158.33333333333334,165,KEA3,0.44571428571428573,2,CMGC,MAPK,NMO,NLK
NPR2,96,86,KEA3,0.7142857142857143,3,RGC,RGC,RGC,NPR2
NRBP2,227,237,KEA3,0.22285714285714286,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,135,142,KEA3,0.5114285714285715,3,TK,TRK,TRK,NTRK1
NTRK2,175,184,KEA3,0.38285714285714284,2,TK,TRK,TRK,NTRK2
NTRK3,147,151,KEA3,0.4857142857142857,2,TK,TRK,TRK,NTRK3
NUAK1,158,164,KEA3,0.44857142857142857,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,204,216,KEA3,0.2914285714285714,2,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273.5,261,KEA3,0.1457142857142857,1,STE,STE20,FRAY,OXSR1
PAK1,36,18,KEA3,0.9457142857142857,4,STE,STE20,PAKA,PAK1
PAK2,166.33333333333334,172,KEA3,0.4257142857142857,2,STE,STE20,PAKA,PAK2
PAK3,129,129,KEA3,0.5571428571428572,3,STE,STE20,PAKA,PAK3
PAK4,41,24,KEA3,0.9285714285714286,4,STE,STE20,PAKB,PAK4
PAK5,327,302,KEA3,0.02857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,96.5,87,KEA3,0.7114285714285714,3,STE,STE20,PAKB,PAK6
