Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CDK12,318,283,KEA3,0.045714285714285714,1,CMGC,CDK,CRK7,CDK12
CDK15,265,243,KEA3,0.16,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,243,230,KEA3,0.2,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,255,237,KEA3,0.17714285714285713,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,93,80,KEA3,0.7285714285714285,3,CMGC,CDK,CDK8,CDK19
CDK2,14,5,KEA3,0.9885714285714285,4,CMGC,CDK,CDC2,CDK2
CDK20,291,260,KEA3,0.11142857142857143,1,CMGC,CDK,CCRK,CDK20
CDK3,105.66666666666666,97,KEA3,0.6742857142857143,3,CMGC,CDK,CDC2,CDK3
CDK4,76.66666666666667,57,KEA3,0.8,4,CMGC,CDK,CDK4,CDK4
CDK5,28,13,KEA3,0.9571428571428572,4,CMGC,CDK,CDK5,CDK5
CDK6,74,53,KEA3,0.8228571428571428,4,CMGC,CDK,CDK4,CDK6
CDK7,63.33333333333333,41,KEA3,0.8714285714285714,4,CMGC,CDK,CDK7,CDK7
CDK8,105.5,96,KEA3,0.6771428571428572,3,CMGC,CDK,CDK8,CDK8
CDK9,35.666666666666664,19,KEA3,0.94,4,CMGC,CDK,CDK9,CDK9
CDKL3,304,271,KEA3,0.08,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,95,84,KEA3,0.7171428571428572,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,16.333333333333332,6,KEA3,0.9828571428571429,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,76,56,KEA3,0.8057142857142857,4,CAMK,RAD53,RAD53,CHEK2
CHUK,57.66666666666667,35,KEA3,0.8914285714285715,4,OTHER,IKK,IKK,CHUK
CLK1,177,183,KEA3,0.3628571428571429,2,CMGC,CLK,CLK,CLK1
CLK2,140,139,KEA3,0.5171428571428571,3,CMGC,CLK,CLK,CLK2
CLK3,181,188,KEA3,0.3457142857142857,2,CMGC,CLK,CLK,CLK3
CLK4,323,287,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,335,295,KEA3,0.011428571428571429,1,TK,PDGFR,PDGFR,CSF1R
CSK,162.33333333333334,169,KEA3,0.41714285714285715,2,TK,CSK,CSK,CSK
CSNK1A1,92.66666666666667,79,KEA3,0.7314285714285714,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,339,299,KEA3,0,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,59,37,KEA3,0.8828571428571429,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,132,127,KEA3,0.5542857142857143,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,229,223,KEA3,0.2257142857142857,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,182,189,KEA3,0.34,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,261,241,KEA3,0.1657142857142857,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,77.33333333333333,58,KEA3,0.7971428571428572,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,134,133,KEA3,0.5342857142857143,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,42.666666666666664,23,KEA3,0.9257142857142857,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,58.666666666666664,36,KEA3,0.8857142857142857,4,CAMK,DAPK,DAPK,DAPK3
DCLK1,219,216,KEA3,0.2542857142857143,2,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,98.5,89,KEA3,0.6971428571428572,3,TK,DDR,DDR,DDR1
DDR2,120,115,KEA3,0.6142857142857143,3,TK,DDR,DDR,DDR2
DMPK,226,220,KEA3,0.24,1,AGC,DMPK,GEK,DMPK
DYRK1A,42.333333333333336,22,KEA3,0.9285714285714286,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,97,85,KEA3,0.7114285714285714,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,73.66666666666667,52,KEA3,0.8314285714285714,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,206.5,208,KEA3,0.27714285714285714,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,75.5,55,KEA3,0.8171428571428572,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,94,83,KEA3,0.72,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,73.66666666666667,52,KEA3,0.8314285714285714,4,TK,EGFR,EGFR,EGFR
EIF2AK1,317,282,KEA3,0.04857142857142857,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,82,65,KEA3,0.7742857142857142,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,297,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,322,286,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHA2
EPHA3,123,117,KEA3,0.5942857142857143,3,TK,EPH,EPH,EPHA3
EPHA4,328,290,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHA4
EPHA8,336,296,KEA3,0.008571428571428572,1,TK,EPH,EPH,EPHA8
EPHB1,324,288,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,293,262,KEA3,0.10571428571428572,1,TK,EPH,EPH,EPHB2
EPHB3,193,199,KEA3,0.3057142857142857,2,TK,EPH,EPH,EPHB3
ERBB2,89.5,74,KEA3,0.7457142857142857,3,TK,EGFR,EGFR,ERBB2
ERBB4,148,150,KEA3,0.4857142857142857,2,TK,EGFR,EGFR,ERBB4
FASTK,235,227,KEA3,0.21142857142857144,1,ATYPICAL,FAST,FAST,FASTK
FER,32.5,17,KEA3,0.9457142857142857,4,TK,FER,FER,FER
FES,271,246,KEA3,0.15142857142857144,1,TK,FER,FER,FES
FGFR1,143.33333333333334,145,KEA3,0.5,3,TK,FGFR,FGFR,FGFR1
FGFR2,150,153,KEA3,0.4714285714285714,2,TK,FGFR,FGFR,FGFR2
FGFR3,110.5,103,KEA3,0.6542857142857142,3,TK,FGFR,FGFR,FGFR3
FGFR4,75,54,KEA3,0.82,4,TK,FGFR,FGFR,FGFR4
FGR,76,56,KEA3,0.8057142857142857,4,TK,SRC,SRCA,FGR
FLT1,308,275,KEA3,0.06857142857142857,1,TK,VEGFR,VEGFR,FLT1
FLT3,171,175,KEA3,0.38857142857142857,2,TK,PDGFR,PDGFR,FLT3
FLT4,269,245,KEA3,0.15428571428571428,1,TK,VEGFR,VEGFR,FLT4
FRK,201,203,KEA3,0.29428571428571426,2,TK,SRC,FRK,FRK
FYN,64.66666666666667,43,KEA3,0.8657142857142858,4,TK,SRC,SRCA,FYN
GRK1,144,146,KEA3,0.49714285714285716,2,AGC,GRK,GRK,GRK1
GRK2,68.33333333333333,48,KEA3,0.8514285714285714,4,AGC,GRK,BARK,GRK2
GRK3,231,224,KEA3,0.22285714285714286,1,AGC,GRK,BARK,GRK3
GRK5,59.333333333333336,38,KEA3,0.88,4,AGC,GRK,GRK,GRK5
GRK6,178.66666666666666,186,KEA3,0.35428571428571426,2,AGC,GRK,GRK,GRK6
GSK3A,84.33333333333333,68,KEA3,0.7628571428571429,4,CMGC,GSK,GSK,GSK3A
GSK3B,31,16,KEA3,0.9485714285714286,4,CMGC,GSK,GSK,GSK3B
HASPIN,223,217,KEA3,0.25142857142857145,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,105.33333333333333,95,KEA3,0.68,3,TK,SRC,SRCB,HCK
HIPK1,85.5,71,KEA3,0.7542857142857143,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,82.33333333333333,66,KEA3,0.7685714285714286,4,CMGC,DYRK,HIPK,HIPK2
HIPK3,294,263,KEA3,0.10285714285714286,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,79,62,KEA3,0.7857142857142857,4,CMGC,DYRK,HIPK,HIPK4
ICK,202,205,KEA3,0.2885714285714286,2,CMGC,RCK,RCK,CILK1
IGF1R,162,168,KEA3,0.42,2,TK,INSR,INSR,IGF1R
IKBKB,72,51,KEA3,0.8371428571428572,4,OTHER,IKK,IKK,IKBKB
IKBKE,29.333333333333332,14,KEA3,0.9542857142857143,4,OTHER,IKK,IKK,IKBKE
ILK,109,101,KEA3,0.66,3,TKL,MLK,ILK,ILK
INSR,159.33333333333334,165,KEA3,0.43142857142857144,2,TK,INSR,INSR,INSR
IRAK1,108.5,100,KEA3,0.6657142857142857,3,TKL,IRAK,IRAK,IRAK1
IRAK3,251,235,KEA3,0.18285714285714286,1,TKL,IRAK,IRAK,IRAK3
IRAK4,292,261,KEA3,0.10857142857142857,1,TKL,IRAK,IRAK,IRAK4
ITK,117,113,KEA3,0.6228571428571429,3,TK,TEC,TEC,ITK
JAK1,113.5,106,KEA3,0.6457142857142857,3,TK,JAKA,JAKA,JAK1
JAK2,71,50,KEA3,0.8457142857142858,4,TK,JAKA,JAKA,JAK2
JAK3,175,179,KEA3,0.37714285714285717,2,TK,JAKA,JAKA,JAK3
KDR,302,269,KEA3,0.08571428571428572,1,TK,VEGFR,VEGFR,KDR
KIT,41,21,KEA3,0.9314285714285714,4,TK,PDGFR,PDGFR,KIT
KSR1,216,213,KEA3,0.26285714285714284,2,TKL,RAF,KSR,KSR1
KSR2,199,201,KEA3,0.3,2,TKL,RAF,KSR,KSR2
LATS1,197,200,KEA3,0.3028571428571429,2,AGC,NDR,NDR,LATS1
LATS2,126,120,KEA3,0.5771428571428572,3,AGC,NDR,NDR,LATS2
LCK,74,53,KEA3,0.8228571428571428,4,TK,SRC,SRCB,LCK
LIMK1,203,206,KEA3,0.2857142857142857,2,TKL,LISK,LIMK,LIMK1
LIMK2,78.5,61,KEA3,0.7885714285714286,4,TKL,LISK,LIMK,LIMK2
LRRK2,155,158,KEA3,0.4514285714285714,2,TKL,LRRK,LRRK,LRRK2
LYN,121,116,KEA3,0.6114285714285714,3,TK,SRC,SRCB,LYN
MAK,264,242,KEA3,0.16285714285714287,1,CMGC,RCK,RCK,MAK
MAP2K1,83,67,KEA3,0.7657142857142857,4,STE,STE7,MEK1,MAP2K1
MAP2K2,224.5,219,KEA3,0.24285714285714285,1,STE,STE7,MEK1,MAP2K2
MAP2K3,234,226,KEA3,0.21428571428571427,1,STE,STE7,MEK3,MAP2K3
MAP2K4,131.33333333333334,126,KEA3,0.56,3,STE,STE7,MEK4,MAP2K4
MAP2K6,176.66666666666666,182,KEA3,0.36857142857142855,2,STE,STE7,MEK3,MAP2K6
MAP2K7,149.5,152,KEA3,0.4742857142857143,2,STE,STE7,MEK7,MAP2K7
MAP3K1,259,238,KEA3,0.1742857142857143,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,272,247,KEA3,0.14857142857142858,1,TKL,MLK,MLK,MAP3K10
MAP3K11,177.33333333333334,184,KEA3,0.36,2,TKL,MLK,MLK,MAP3K11
MAP3K13,249.5,234,KEA3,0.18857142857142858,1,TKL,MLK,LZK,MAP3K13
MAP3K14,141.66666666666666,143,KEA3,0.5057142857142857,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,101,90,KEA3,0.6942857142857143,3,TKL,MLK,ZAK,MAP3K20
MAP3K3,290,259,KEA3,0.11428571428571428,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,305,272,KEA3,0.07714285714285714,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,175.33333333333334,180,KEA3,0.3742857142857143,2,STE,STE11,ASK,MAP3K5
MAP3K6,224,218,KEA3,0.24571428571428572,1,STE,STE11,ASK,MAP3K6
MAP3K7,135.66666666666666,135,KEA3,0.5285714285714286,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,185.5,192,KEA3,0.3314285714285714,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,266,244,KEA3,0.15714285714285714,1,STE,STE20,KHS,MAP4K1
MAP4K2,168,172,KEA3,0.40285714285714286,2,STE,STE20,KHS,MAP4K2
MAP4K3,298,266,KEA3,0.09428571428571429,1,STE,STE20,KHS,MAP4K3
MAP4K4,312,278,KEA3,0.06,1,STE,STE20,MSN,MAP4K4
MAP4K5,149.5,152,KEA3,0.4742857142857143,2,STE,STE20,KHS,MAP4K5
MAPK1,52,33,KEA3,0.8971428571428571,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,161.66666666666666,167,KEA3,0.4228571428571429,2,CMGC,MAPK,JNK,MAPK10
MAPK11,110.33333333333333,102,KEA3,0.6571428571428571,3,CMGC,MAPK,P38,MAPK11
MAPK12,114.33333333333333,108,KEA3,0.64,3,CMGC,MAPK,P38,MAPK12
MAPK13,186.66666666666666,194,KEA3,0.32571428571428573,2,CMGC,MAPK,P38,MAPK13
MAPK14,43,24,KEA3,0.9228571428571428,4,CMGC,MAPK,P38,MAPK14
MAPK15,206.5,208,KEA3,0.27714285714285714,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,47.33333333333333,30,KEA3,0.9057142857142857,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,234,226,KEA3,0.21428571428571427,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,91.66666666666667,78,KEA3,0.7342857142857143,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,84.66666666666667,69,KEA3,0.76,4,CMGC,MAPK,JNK,MAPK8
MAPK9,33.666666666666664,18,KEA3,0.9428571428571428,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,97.33333333333333,86,KEA3,0.7057142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,300,267,KEA3,0.09142857142857143,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,64.33333333333333,42,KEA3,0.8685714285714285,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,125,119,KEA3,0.5885714285714285,3,CAMK,CAMKL,MARK,MARK2
MARK3,101.33333333333333,91,KEA3,0.6914285714285714,3,CAMK,CAMKL,MARK,MARK3
MARK4,334,294,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,248,233,KEA3,0.19142857142857142,1,AGC,MAST,MAST,MAST1
MAST2,316,281,KEA3,0.05142857142857143,1,AGC,MAST,MAST,MAST2
MATK,237,228,KEA3,0.2057142857142857,1,TK,CSK,CSK,MATK
MELK,306,273,KEA3,0.07428571428571429,1,CAMK,CAMKL,MELK,MELK
MERTK,154,156,KEA3,0.45714285714285713,2,TK,AXL,AXL,MERTK
MET,132.66666666666666,130,KEA3,0.5457142857142857,3,TK,MET,MET,MET
MKNK1,77.66666666666667,59,KEA3,0.7942857142857143,4,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,149,151,KEA3,0.48,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,242.5,229,KEA3,0.20285714285714285,1,CMGC,RCK,RCK,MOK
MOS,303,270,KEA3,0.08285714285714285,1,OTHER,MOS,MOS,MOS
MST1R,280,253,KEA3,0.13142857142857142,1,TK,MET,MET,MST1R
MTOR,123,117,KEA3,0.5942857142857143,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,214.5,212,KEA3,0.26571428571428574,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,211,210,KEA3,0.2714285714285714,2,STE,STE20,NINAC,MYO3A
NEK10,287,257,KEA3,0.12,1,OTHER,NEK,NEK10,NEK10
NEK11,159,164,KEA3,0.4342857142857143,2,OTHER,NEK,NEK11,NEK11
NEK2,86,72,KEA3,0.7514285714285714,4,OTHER,NEK,NEK2,NEK2
NEK3,171,175,KEA3,0.38857142857142857,2,OTHER,NEK,NEK1,NEK3
NEK4,190,196,KEA3,0.3171428571428571,2,OTHER,NEK,NEK4,NEK4
NEK6,115.33333333333333,110,KEA3,0.6314285714285715,3,OTHER,NEK,NEK6,NEK6
NEK8,224,218,KEA3,0.24571428571428572,1,OTHER,NEK,NEK8,NEK8
NEK9,154,156,KEA3,0.45714285714285713,2,OTHER,NEK,NEK8,NEK9
NIM1K,273,248,KEA3,0.1457142857142857,1,CAMK,CAMKL,NIM1,NIM1K
NLK,132,127,KEA3,0.5542857142857143,3,CMGC,MAPK,NMO,NLK
NPR2,156.5,161,KEA3,0.44285714285714284,2,RGC,RGC,RGC,NPR2
NRBP2,227,221,KEA3,0.23142857142857143,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,128,123,KEA3,0.5685714285714286,3,TK,TRK,TRK,NTRK1
NTRK2,37,20,KEA3,0.9371428571428572,4,TK,TRK,TRK,NTRK2
NTRK3,228,222,KEA3,0.22857142857142856,1,TK,TRK,TRK,NTRK3
NUAK1,65.66666666666667,44,KEA3,0.8628571428571429,4,CAMK,CAMKL,NUAK,NUAK1
NUAK2,296,264,KEA3,0.1,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,275,250,KEA3,0.14,1,STE,STE20,FRAY,OXSR1
PAK1,25,11,KEA3,0.9657142857142857,4,STE,STE20,PAKA,PAK1
PAK2,146.33333333333334,148,KEA3,0.49142857142857144,2,STE,STE20,PAKA,PAK2
PAK3,217,215,KEA3,0.2571428571428571,2,STE,STE20,PAKA,PAK3
PAK4,30.333333333333332,15,KEA3,0.9514285714285714,4,STE,STE20,PAKB,PAK4
PAK5,330,292,KEA3,0.02,1,STE,STE20,PAKB,PAK5
PAK6,170,174,KEA3,0.3942857142857143,2,STE,STE20,PAKB,PAK6
PASK,297,265,KEA3,0.09714285714285714,1,CAMK,CAMKL,PASK,PASK
PBK,190.66666666666666,197,KEA3,0.3142857142857143,2,OTHER,TOPK,TOPK,PBK
PDGFRA,179,187,KEA3,0.3514285714285714,2,TK,PDGFR,PDGFR,PDGFRA
PDGFRB,173.66666666666666,177,KEA3,0.38285714285714284,2,TK,PDGFR,PDGFR,PDGFRB
