Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
RPS6KB1,-40.009815100897995,15,PTM-SEA,0.7540983606557377,4,AGC,RSK,P70,RPS6KB1
CDK2,-39.08374048739026,16,PTM-SEA,0.7377049180327869,3,CMGC,CDK,CDC2,CDK2
MAPK3,50.55429542595657,11,PTM-SEA,0.819672131147541,4,CMGC,MAPK,ERK1,MAPK3
MAPK1,66.5023230007238,6,PTM-SEA,0.9016393442622951,4,CMGC,MAPK,ERK1,MAPK1
AKT1,-0.6933147764303245,40,PTM-SEA,0.26229508196721313,2,AGC,AKT,AKT,AKT1
AKT2,-1.3885080761828057,39,PTM-SEA,0.2786885245901639,2,AGC,AKT,AKT,AKT2
MAP3K8,-26.476131622750167,21,PTM-SEA,0.5901639344262295,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,30.587787671052624,18,PTM-SEA,0.6557377049180327,3,AGC,PKC,IOTA,PRKCI
MTOR,0,41,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,0,41,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK8
MAPKAPK2,-26.476131622750167,21,PTM-SEA,0.5901639344262295,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,-52.556021296112405,9,PTM-SEA,0.8524590163934426,4,CMGC,GSK,GSK,GSK3B
CDK9,-101,1,PTM-SEA,0.9836065573770492,4,CMGC,CDK,CDK9,CDK9
RPS6KA3,10.076840487534804,35,PTM-SEA,0.3442622950819672,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,41,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,0,41,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK1
PRKAA2,25.360211028897684,22,PTM-SEA,0.5737704918032787,3,CAMK,CAMKL,AMPK,PRKAA2
CSNK2A1,0,41,PTM-SEA,0,1,CMGC,CK2,CK2,CSNK2A1
ATM,0,41,PTM-SEA,0,1,ATYPICAL,PIKK,ATM,ATM
AURKB,-10.721900869478757,34,PTM-SEA,0.36065573770491804,2,OTHER,AUR,AUR,AURKB
CDK3,0,41,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-101,1,PTM-SEA,0.9836065573770492,4,CMGC,CDK,CDK4,CDK6
CDK5,-84.05076493370387,2,PTM-SEA,0.9672131147540983,4,CMGC,CDK,CDK5,CDK5
PRKCE,30.128748845251042,19,PTM-SEA,0.639344262295082,3,AGC,PKC,ETA,PRKCE
PRKCQ,33.46905583092417,17,PTM-SEA,0.7213114754098361,3,AGC,PKC,DELTA,PRKCQ
PRKCZ,-19.2575669421716,30,PTM-SEA,0.4262295081967213,2,AGC,PKC,IOTA,PRKCZ
PRKCD,-16.839052060384315,31,PTM-SEA,0.4098360655737705,2,AGC,PKC,DELTA,PRKCD
PRKAA1,-45.43940774566521,12,PTM-SEA,0.8032786885245902,4,CAMK,CAMKL,AMPK,PRKAA1
PAK1,42.84383065869665,14,PTM-SEA,0.7704918032786885,4,STE,STE20,PAKA,PAK1
PRKG2,-23.785476582416212,24,PTM-SEA,0.5409836065573771,3,AGC,PKG,PKG,PRKG2
ROCK1,0,41,PTM-SEA,0,1,AGC,DMPK,ROCK,ROCK1
DYRK1A,0,41,PTM-SEA,0,1,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,25.089424476193187,23,PTM-SEA,0.5573770491803278,3,AGC,PKG,PKG,PRKG1
PRKD1,20.890243487959232,26,PTM-SEA,0.5081967213114754,3,CAMK,PKD,PKD,PRKD1
RPS6KA2,59.8137696040003,8,PTM-SEA,0.8688524590163934,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,-11.847075311536411,33,PTM-SEA,0.3770491803278688,2,AGC,RSK,RSK,RPS6KA1
PKN1,70.58112869399771,5,PTM-SEA,0.9180327868852459,4,AGC,PKN,PKN,PKN1
MAPK14,0,41,PTM-SEA,0,1,CMGC,MAPK,P38,MAPK14
PIM3,30.587787671052624,18,PTM-SEA,0.6557377049180327,3,CAMK,PIM,PIM,PIM3
VRK1,0,41,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
NEK6,0,41,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,19.779487668392065,29,PTM-SEA,0.4426229508196721,2,CAMK,PIM,PIM,PIM2
AKT3,-2.1264868151406287,38,PTM-SEA,0.29508196721311475,2,AGC,AKT,AKT,AKT3
AAK1,295,259,KEA3,0.10571428571428572,1,OTHER,NAK,BIKE,AAK1
ABL1,40.333333333333336,18,KEA3,0.9428571428571428,4,TK,ABL,ABL,ABL1
ABL2,112.33333333333333,111,KEA3,0.5971428571428572,3,TK,ABL,ABL,ABL2
ACVR1,170.5,179,KEA3,0.36,2,TKL,STKR,TYPE1,ACVR1
ACVR1B,193,202,KEA3,0.2885714285714286,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,211,209,KEA3,0.26285714285714284,2,TKL,STKR,TYPE2,ACVR2B
AKT1,66.66666666666667,41,KEA3,0.8685714285714285,4,AGC,AKT,AKT,AKT1
AKT2,106.66666666666667,99,KEA3,0.6457142857142857,3,AGC,AKT,AKT,AKT2
AKT3,16,6,KEA3,0.9828571428571429,4,AGC,AKT,AKT,AKT3
ALK,55,32,KEA3,0.9,4,TK,ALK,ALK,ALK
ARAF,95,81,KEA3,0.7171428571428572,3,TKL,RAF,RAF,ARAF
ATM,106.66666666666667,99,KEA3,0.6457142857142857,3,ATYPICAL,PIKK,ATM,ATM
ATR,78.66666666666667,57,KEA3,0.8057142857142857,4,ATYPICAL,PIKK,ATR,ATR
AURKA,111.66666666666667,109,KEA3,0.6028571428571429,3,OTHER,AUR,AUR,AURKA
AURKB,92.66666666666667,77,KEA3,0.7342857142857143,3,OTHER,AUR,AUR,AURKB
AURKC,184.5,194,KEA3,0.3142857142857143,2,OTHER,AUR,AUR,AURKC
AXL,193,202,KEA3,0.2885714285714286,2,TK,AXL,AXL,AXL
BLK,255,234,KEA3,0.18,1,TK,SRC,SRCB,BLK
BMP2K,324,283,KEA3,0.037142857142857144,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,94.5,80,KEA3,0.7228571428571429,3,TKL,STKR,TYPE1,BMPR1A
BMPR1B,97,87,KEA3,0.6971428571428572,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,163,174,KEA3,0.38,2,TKL,STKR,TYPE2,BMPR2
BMX,89.66666666666667,72,KEA3,0.7542857142857143,4,TK,TEC,TEC,BMX
BRAF,10.5,2,KEA3,0.9942857142857143,4,TKL,RAF,RAF,BRAF
BRSK1,221.33333333333334,215,KEA3,0.24571428571428572,1,CAMK,CAMKL,BRSK,BRSK1
BRSK2,301,265,KEA3,0.08857142857142856,1,CAMK,CAMKL,BRSK,BRSK2
BTK,87.66666666666667,69,KEA3,0.7657142857142857,4,TK,TEC,TEC,BTK
BUB1,154,168,KEA3,0.4114285714285714,2,OTHER,BUB,BUB,BUB1
CAMK1,148.33333333333334,158,KEA3,0.44285714285714284,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,240,225,KEA3,0.21714285714285714,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,74,53,KEA3,0.8228571428571428,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,114,113,KEA3,0.5914285714285714,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,93.33333333333333,78,KEA3,0.7314285714285714,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,62,37,KEA3,0.88,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,118.66666666666667,121,KEA3,0.5628571428571428,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,103,95,KEA3,0.6628571428571428,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,163,174,KEA3,0.38,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,280,249,KEA3,0.13428571428571429,1,AGC,DMPK,GEK,CDC42BPA
CDC7,191,201,KEA3,0.29428571428571426,2,OTHER,CDC7,CDC7,CDC7
CDK1,32.5,14,KEA3,0.9571428571428572,4,CMGC,CDK,CDC2,CDK1
CDK11A,331,288,KEA3,0.022857142857142857,1,CMGC,CDK,CDK11,CDK11A
CDK11A,331,288,KEA3,0.022857142857142857,1,NA,NA,NA,CDK11A
CDK12,313,275,KEA3,0.06,1,CMGC,CDK,CRK7,CDK12
CDK15,255,234,KEA3,0.18,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,237,223,KEA3,0.22285714285714286,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,246,229,KEA3,0.2,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,91,73,KEA3,0.7457142857142857,3,CMGC,CDK,CDK8,CDK19
CDK2,17.666666666666668,9,KEA3,0.9714285714285714,4,CMGC,CDK,CDC2,CDK2
CDK20,74,53,KEA3,0.8228571428571428,4,CMGC,CDK,CCRK,CDK20
CDK3,13,4,KEA3,0.9885714285714285,4,CMGC,CDK,CDC2,CDK3
CDK4,42.66666666666667,21,KEA3,0.9342857142857143,4,CMGC,CDK,CDK4,CDK4
CDK5,59.666666666666664,35,KEA3,0.8857142857142857,4,CMGC,CDK,CDK5,CDK5
CDK6,13.333333333333334,5,KEA3,0.9857142857142858,4,CMGC,CDK,CDK4,CDK6
CDK7,119.33333333333333,123,KEA3,0.5571428571428572,3,CMGC,CDK,CDK7,CDK7
CDK8,88,70,KEA3,0.76,4,CMGC,CDK,CDK8,CDK8
CDK9,67.66666666666667,45,KEA3,0.8571428571428571,4,CMGC,CDK,CDK9,CDK9
CDKL3,299,263,KEA3,0.09428571428571429,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,64.5,39,KEA3,0.8742857142857143,4,CMGC,CDKL,CDKL,CDKL5
CHEK1,16.333333333333332,7,KEA3,0.98,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,32,13,KEA3,0.96,4,CAMK,RAD53,RAD53,CHEK2
CHUK,95.66666666666667,83,KEA3,0.7114285714285714,3,OTHER,IKK,IKK,CHUK
CLK1,152.5,164,KEA3,0.4257142857142857,2,CMGC,CLK,CLK,CLK1
CLK2,120.5,126,KEA3,0.5485714285714286,3,CMGC,CLK,CLK,CLK2
CLK3,179.5,190,KEA3,0.32571428571428573,2,CMGC,CLK,CLK,CLK3
CLK4,320,281,KEA3,0.04285714285714286,1,CMGC,CLK,CLK,CLK4
CSF1R,333,290,KEA3,0.017142857142857144,1,TK,PDGFR,PDGFR,CSF1R
CSK,130,142,KEA3,0.5,3,TK,CSK,CSK,CSK
CSNK1A1,117,118,KEA3,0.5742857142857143,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,337,294,KEA3,0.005714285714285714,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,92.33333333333333,75,KEA3,0.74,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,108.33333333333333,104,KEA3,0.6228571428571429,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,221.5,216,KEA3,0.24285714285714285,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,117,118,KEA3,0.5742857142857143,3,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,252,232,KEA3,0.18857142857142858,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,104.66666666666667,97,KEA3,0.6542857142857142,3,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,108.33333333333333,104,KEA3,0.6228571428571429,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,122.33333333333333,128,KEA3,0.54,3,CAMK,DAPK,DAPK,DAPK1
DAPK3,130.33333333333334,143,KEA3,0.4942857142857143,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,123,129,KEA3,0.5371428571428571,3,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,56,33,KEA3,0.8942857142857142,4,TK,DDR,DDR,DDR1
DDR2,43,22,KEA3,0.9285714285714286,4,TK,DDR,DDR,DDR2
DMPK,133,145,KEA3,0.48857142857142855,2,AGC,DMPK,GEK,DMPK
DYRK1A,78,56,KEA3,0.8085714285714286,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,76.66666666666667,55,KEA3,0.8171428571428572,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,118,119,KEA3,0.5685714285714286,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,195,203,KEA3,0.28285714285714286,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,74,53,KEA3,0.8228571428571428,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,84,65,KEA3,0.78,4,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,98.66666666666667,89,KEA3,0.6914285714285714,3,TK,EGFR,EGFR,EGFR
EIF2AK1,312,274,KEA3,0.06285714285714286,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,123.33333333333333,130,KEA3,0.5342857142857143,3,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,335,292,KEA3,0.011428571428571429,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,318,279,KEA3,0.04857142857142857,1,TK,EPH,EPH,EPHA2
EPHA3,162.5,173,KEA3,0.38571428571428573,2,TK,EPH,EPH,EPHA3
EPHA4,325,284,KEA3,0.03428571428571429,1,TK,EPH,EPH,EPHA4
EPHA8,334,291,KEA3,0.014285714285714285,1,TK,EPH,EPH,EPHA8
EPHB1,321,282,KEA3,0.04,1,TK,EPH,EPH,EPHB1
EPHB2,71,47,KEA3,0.8514285714285714,4,TK,EPH,EPH,EPHB2
EPHB3,195,203,KEA3,0.28285714285714286,2,TK,EPH,EPH,EPHB3
ERBB2,88.5,71,KEA3,0.7571428571428571,4,TK,EGFR,EGFR,ERBB2
ERBB4,317,278,KEA3,0.05142857142857143,1,TK,EGFR,EGFR,ERBB4
FASTK,229.5,221,KEA3,0.22857142857142856,1,ATYPICAL,FAST,FAST,FASTK
FER,80.5,61,KEA3,0.7914285714285715,4,TK,FER,FER,FER
FES,262,237,KEA3,0.17142857142857143,1,TK,FER,FER,FES
FGFR1,144.66666666666666,155,KEA3,0.46,2,TK,FGFR,FGFR,FGFR1
FGFR2,162.5,173,KEA3,0.38571428571428573,2,TK,FGFR,FGFR,FGFR2
FGFR3,175.5,187,KEA3,0.3342857142857143,2,TK,FGFR,FGFR,FGFR3
FGFR4,67.5,44,KEA3,0.86,4,TK,FGFR,FGFR,FGFR4
FGR,93.5,79,KEA3,0.7257142857142858,3,TK,SRC,SRCA,FGR
FLT1,302,266,KEA3,0.08571428571428572,1,TK,VEGFR,VEGFR,FLT1
FLT3,173,182,KEA3,0.3514285714285714,2,TK,PDGFR,PDGFR,FLT3
FLT4,259,236,KEA3,0.1742857142857143,1,TK,VEGFR,VEGFR,FLT4
FRK,187.5,196,KEA3,0.30857142857142855,2,TK,SRC,FRK,FRK
FYN,47,25,KEA3,0.92,4,TK,SRC,SRCA,FYN
GRK1,34,15,KEA3,0.9542857142857143,4,AGC,GRK,GRK,GRK1
GRK2,43,22,KEA3,0.9285714285714286,4,AGC,GRK,BARK,GRK2
GRK3,225,217,KEA3,0.24,1,AGC,GRK,BARK,GRK3
GRK5,120.33333333333333,125,KEA3,0.5514285714285714,3,AGC,GRK,GRK,GRK5
GRK6,177.33333333333334,189,KEA3,0.32857142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,59.666666666666664,35,KEA3,0.8857142857142857,4,CMGC,GSK,GSK,GSK3A
GSK3B,44.333333333333336,24,KEA3,0.9228571428571428,4,CMGC,GSK,GSK,GSK3B
HASPIN,221,214,KEA3,0.24857142857142858,1,OTHER,HASPIN,HASPIN,HASPIN
HCK,118.33333333333333,120,KEA3,0.5657142857142857,3,TK,SRC,SRCB,HCK
HIPK1,73.5,52,KEA3,0.8314285714285714,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,148.33333333333334,158,KEA3,0.44285714285714284,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,288,255,KEA3,0.11714285714285715,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,60,36,KEA3,0.8828571428571429,4,CMGC,DYRK,HIPK,HIPK4
ICK,278,247,KEA3,0.14,1,CMGC,RCK,RCK,CILK1
IGF1R,187.66666666666666,197,KEA3,0.3057142857142857,2,TK,INSR,INSR,IGF1R
IKBKB,134,148,KEA3,0.48,2,OTHER,IKK,IKK,IKBKB
IKBKE,128.33333333333334,140,KEA3,0.5057142857142857,3,OTHER,IKK,IKK,IKBKE
ILK,110,106,KEA3,0.6114285714285714,3,TKL,MLK,ILK,ILK
INSR,126.33333333333333,135,KEA3,0.52,3,TK,INSR,INSR,INSR
IRAK1,171,180,KEA3,0.35714285714285715,2,TKL,IRAK,IRAK,IRAK1
IRAK3,247,230,KEA3,0.19428571428571428,1,TKL,IRAK,IRAK,IRAK3
IRAK4,287,254,KEA3,0.12,1,TKL,IRAK,IRAK,IRAK4
ITK,151.33333333333334,162,KEA3,0.43142857142857144,2,TK,TEC,TEC,ITK
JAK1,105.5,98,KEA3,0.6514285714285715,3,TK,JAKA,JAKA,JAK1
JAK2,80.33333333333333,60,KEA3,0.7942857142857143,4,TK,JAKA,JAKA,JAK2
JAK3,122.33333333333333,128,KEA3,0.54,3,TK,JAKA,JAKA,JAK3
KDR,297,261,KEA3,0.1,1,TK,VEGFR,VEGFR,KDR
KIT,181,191,KEA3,0.32285714285714284,2,TK,PDGFR,PDGFR,KIT
KSR1,10,1,KEA3,0.9971428571428571,4,TKL,RAF,KSR,KSR1
KSR2,86,66,KEA3,0.7771428571428571,4,TKL,RAF,KSR,KSR2
LATS1,149.33333333333334,160,KEA3,0.43714285714285717,2,AGC,NDR,NDR,LATS1
LATS2,79,58,KEA3,0.8028571428571428,4,AGC,NDR,NDR,LATS2
LCK,86.33333333333333,67,KEA3,0.7714285714285715,4,TK,SRC,SRCB,LCK
LIMK1,279,248,KEA3,0.13714285714285715,1,TKL,LISK,LIMK,LIMK1
LIMK2,185,195,KEA3,0.31142857142857144,2,TKL,LISK,LIMK,LIMK2
LRRK2,130.5,144,KEA3,0.49142857142857144,2,TKL,LRRK,LRRK,LRRK2
LYN,107.66666666666667,102,KEA3,0.6342857142857142,3,TK,SRC,SRCB,LYN
MAK,254,233,KEA3,0.18571428571428572,1,CMGC,RCK,RCK,MAK
MAP2K1,26.333333333333332,12,KEA3,0.9628571428571429,4,STE,STE7,MEK1,MAP2K1
MAP2K2,116.5,117,KEA3,0.58,3,STE,STE7,MEK1,MAP2K2
MAP2K3,147,156,KEA3,0.4514285714285714,2,STE,STE7,MEK3,MAP2K3
MAP2K4,160,172,KEA3,0.3942857142857143,2,STE,STE7,MEK4,MAP2K4
MAP2K6,175,185,KEA3,0.34,2,STE,STE7,MEK3,MAP2K6
MAP2K7,99,90,KEA3,0.68,3,STE,STE7,MEK7,MAP2K7
MAP3K1,138,151,KEA3,0.4714285714285714,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,263,238,KEA3,0.16857142857142857,1,TKL,MLK,MLK,MAP3K10
MAP3K11,175.33333333333334,186,KEA3,0.33714285714285713,2,TKL,MLK,MLK,MAP3K11
MAP3K13,244.5,228,KEA3,0.2057142857142857,1,TKL,MLK,LZK,MAP3K13
MAP3K14,160,172,KEA3,0.3942857142857143,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,96,84,KEA3,0.7085714285714285,3,TKL,MLK,ZAK,MAP3K20
MAP3K3,286,253,KEA3,0.12285714285714286,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,300,264,KEA3,0.09142857142857143,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,147,156,KEA3,0.4514285714285714,2,STE,STE11,ASK,MAP3K5
MAP3K6,129,141,KEA3,0.5028571428571429,3,STE,STE11,ASK,MAP3K6
MAP3K7,121.66666666666667,127,KEA3,0.5457142857142857,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,70.5,46,KEA3,0.8542857142857143,4,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,256,235,KEA3,0.17714285714285713,1,STE,STE20,KHS,MAP4K1
MAP4K2,164,176,KEA3,0.3742857142857143,2,STE,STE20,KHS,MAP4K2
MAP4K3,291,257,KEA3,0.11142857142857143,1,STE,STE20,KHS,MAP4K3
MAP4K4,306,269,KEA3,0.07714285714285714,1,STE,STE20,MSN,MAP4K4
MAP4K5,107.5,101,KEA3,0.64,3,STE,STE20,KHS,MAP4K5
MAPK1,92.33333333333334,76,KEA3,0.7371428571428571,3,CMGC,MAPK,ERK1,MAPK1
MAPK10,110.33333333333333,107,KEA3,0.6085714285714285,3,CMGC,MAPK,JNK,MAPK10
MAPK11,107.66666666666667,102,KEA3,0.6342857142857142,3,CMGC,MAPK,P38,MAPK11
MAPK12,100.66666666666667,91,KEA3,0.6771428571428572,3,CMGC,MAPK,P38,MAPK12
MAPK13,152.66666666666666,165,KEA3,0.42,2,CMGC,MAPK,P38,MAPK13
MAPK14,44,23,KEA3,0.9257142857142857,4,CMGC,MAPK,P38,MAPK14
MAPK15,201,205,KEA3,0.27714285714285714,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,78,56,KEA3,0.8085714285714286,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,227.5,219,KEA3,0.2342857142857143,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,111.33333333333333,108,KEA3,0.6057142857142858,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,102,93,KEA3,0.6685714285714286,3,CMGC,MAPK,JNK,MAPK8
MAPK9,73,50,KEA3,0.84,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,102,93,KEA3,0.6685714285714286,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,294,258,KEA3,0.10857142857142857,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,125,134,KEA3,0.5228571428571429,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,102.66666666666667,94,KEA3,0.6657142857142857,3,CAMK,CAMKL,MARK,MARK2
MARK3,166,178,KEA3,0.3628571428571429,2,CAMK,CAMKL,MARK,MARK3
MARK4,332,289,KEA3,0.02,1,CAMK,CAMKL,MARK,MARK4
MAST1,243,226,KEA3,0.21142857142857144,1,AGC,MAST,MAST,MAST1
MAST2,311,273,KEA3,0.06571428571428571,1,AGC,MAST,MAST,MAST2
MATK,244,227,KEA3,0.20857142857142857,1,TK,CSK,CSK,MATK
MELK,56,33,KEA3,0.8942857142857142,4,CAMK,CAMKL,MELK,MELK
MERTK,150,161,KEA3,0.4342857142857143,2,TK,AXL,AXL,MERTK
MET,114.33333333333333,114,KEA3,0.5885714285714285,3,TK,MET,MET,MET
MKNK1,183.33333333333334,193,KEA3,0.3171428571428571,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,218,212,KEA3,0.2542857142857143,2,CAMK,MAPKAPK,MNK,MKNK2
MOK,174,184,KEA3,0.34285714285714286,2,CMGC,RCK,RCK,MOK
MOS,298,262,KEA3,0.09714285714285714,1,OTHER,MOS,MOS,MOS
MST1R,272,244,KEA3,0.15142857142857144,1,TK,MET,MET,MST1R
MTOR,95.33333333333333,82,KEA3,0.7142857142857143,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,166,178,KEA3,0.3628571428571429,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,266,241,KEA3,0.16,1,STE,STE20,NINAC,MYO3A
NEK10,283,251,KEA3,0.12857142857142856,1,OTHER,NEK,NEK10,NEK10
NEK11,310,272,KEA3,0.06857142857142857,1,OTHER,NEK,NEK11,NEK11
NEK2,79.66666666666667,59,KEA3,0.8,4,OTHER,NEK,NEK2,NEK2
NEK3,148,157,KEA3,0.44857142857142857,2,OTHER,NEK,NEK1,NEK3
NEK4,173.5,183,KEA3,0.3485714285714286,2,OTHER,NEK,NEK4,NEK4
NEK6,86.33333333333333,67,KEA3,0.7714285714285715,4,OTHER,NEK,NEK6,NEK6
NEK8,216.5,211,KEA3,0.2571428571428571,2,OTHER,NEK,NEK8,NEK8
NEK9,104.5,96,KEA3,0.6571428571428571,3,OTHER,NEK,NEK8,NEK9
NIM1K,264,239,KEA3,0.1657142857142857,1,CAMK,CAMKL,NIM1,NIM1K
NLK,152.66666666666666,165,KEA3,0.42,2,CMGC,MAPK,NMO,NLK
NPR2,104.5,96,KEA3,0.6571428571428571,3,RGC,RGC,RGC,NPR2
NRBP2,227,218,KEA3,0.23714285714285716,1,OTHER,NRBP,NRBP,NRBP2
NTRK1,199,204,KEA3,0.28,2,TK,TRK,TRK,NTRK1
NTRK2,49,27,KEA3,0.9142857142857143,4,TK,TRK,TRK,NTRK2
NTRK3,135,149,KEA3,0.47714285714285715,2,TK,TRK,TRK,NTRK3
NUAK1,124.33333333333333,132,KEA3,0.5285714285714286,3,CAMK,CAMKL,NUAK,NUAK1
NUAK2,67,42,KEA3,0.8657142857142858,4,CAMK,CAMKL,NUAK,NUAK2
OXSR1,273,245,KEA3,0.1457142857142857,1,STE,STE20,FRAY,OXSR1
PAK1,72,48,KEA3,0.8485714285714285,4,STE,STE20,PAKA,PAK1
PAK2,133.33333333333334,146,KEA3,0.4857142857142857,2,STE,STE20,PAKA,PAK2
PAK3,12,3,KEA3,0.9914285714285714,4,STE,STE20,PAKA,PAK3
PAK4,96.66666666666667,86,KEA3,0.7,3,STE,STE20,PAKB,PAK4
PAK5,327,286,KEA3,0.02857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,205.5,207,KEA3,0.26857142857142857,2,STE,STE20,PAKB,PAK6
PASK,64,38,KEA3,0.8771428571428571,4,CAMK,CAMKL,PASK,PASK
